ix,iy,x_m,y_m,Lx1_m,Ly1_m,gap_m,Lx2_m,Ly2_m,x2_m,height_m,cost
10,31,-6.74999999999999e-07,2.25e-07,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.385926416176517
10,32,-6.74999999999999e-07,6.74999999999999e-07,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.569847757341975
10,33,-6.74999999999999e-07,1.125e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.423405631052632
10,34,-6.74999999999999e-07,1.575e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.587642048975267
10,35,-6.74999999999999e-07,2.025e-06,2.25e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.075e-07,6.3e-07,0.683710364068431
10,36,-6.74999999999999e-07,2.475e-06,2.25e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.075e-07,6.3e-07,0.696089831591782
10,37,-6.74999999999999e-07,2.925e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.846307133987244
10,38,-6.74999999999999e-07,3.375e-06,2e-07,1.8e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,1.06541904442867
10,39,-6.74999999999999e-07,3.825e-06,2e-07,1.8e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,1.37031321307301
10,40,-6.74999999999999e-07,4.275e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,2.11741083720647
10,41,-6.74999999999999e-07,4.725e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,1.15353669558673
10,42,-6.74999999999999e-07,5.175e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.222802701857718
10,43,-6.74999999999999e-07,5.625e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.0948460794591424
10,44,-6.74999999999999e-07,6.075e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.632221392665475
10,45,-6.74999999999999e-07,6.525e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.185547869891316
10,46,-6.74999999999999e-07,6.975e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.417980055291937
10,47,-6.74999999999999e-07,7.425e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.202467611235146
10,48,-6.74999999999999e-07,7.875e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.618822540791005
10,49,-6.74999999999999e-07,8.325e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.0563508959316386
10,50,-6.74999999999999e-07,8.775e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.395912617759953
10,51,-6.74999999999999e-07,9.225e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.110248954792451
10,52,-6.74999999999999e-07,9.675e-06,2.75e-07,1.75e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.563020920191716
10,53,-6.74999999999999e-07,1.0125e-05,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,1.01643136541046
10,54,-6.74999999999999e-07,1.0575e-05,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.333667330002266
10,55,-6.74999999999999e-07,1.1025e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.560880924739696
10,56,-6.74999999999999e-07,1.1475e-05,2.25e-07,1.7e-07,1.2e-07,1.5e-07,2e-07,5.75e-08,6.3e-07,1.33977059763075
10,57,-6.74999999999999e-07,1.1925e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.108677045703435
10,58,-6.74999999999999e-07,1.2375e-05,3e-07,1.7e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.538214872718703
10,59,-6.74999999999999e-07,1.2825e-05,2.75e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.225e-07,6.3e-07,0.635913192915843
10,60,-6.74999999999999e-07,1.3275e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.141981736563896
11,1,6.75000000000001e-07,-1.3275e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.0702951421885251
11,2,6.75000000000001e-07,-1.2825e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.031882216519148
11,3,6.75000000000001e-07,-1.2375e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.106069319185391
11,4,6.75000000000001e-07,-1.1925e-05,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.231530825764637
11,5,6.75000000000001e-07,-1.1475e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.082920635876535
11,6,6.75000000000001e-07,-1.1025e-05,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.441760006740816
11,7,6.75000000000001e-07,-1.0575e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.702904766206522
11,8,6.75000000000001e-07,-1.0125e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.0222540437708
11,9,6.75000000000001e-07,-9.675e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.954276539183429
11,10,6.75000000000001e-07,-9.225e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.44780110444585
11,11,6.75000000000001e-07,-8.775e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.308034175081265
11,12,6.75000000000001e-07,-8.325e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.148073524223555
11,13,6.75000000000001e-07,-7.875e-06,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.665047200199926
11,14,6.75000000000001e-07,-7.425e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.0877225302122424
11,15,6.75000000000001e-07,-6.975e-06,2e-07,1.8e-07,1e-07,2e-07,2e-07,5e-08,6.3e-07,0.159184234568381
11,16,6.75000000000001e-07,-6.525e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.256612001027612
11,17,6.75000000000001e-07,-6.075e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.160720315711131
11,18,6.75000000000001e-07,-5.625e-06,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.148933517107296
11,19,6.75000000000001e-07,-5.175e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.396765417819442
11,20,6.75000000000001e-07,-4.725e-06,2.5e-07,1.7e-07,1e-07,2e-07,2e-07,7.5e-08,6.3e-07,0.0689441848903425
11,21,6.75000000000001e-07,-4.275e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.252815469418853
11,22,6.75000000000001e-07,-3.825e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.724098153963893
11,23,6.75000000000001e-07,-3.375e-06,2.25e-07,1.7e-07,1.2e-07,2e-07,2e-07,8.25e-08,6.3e-07,0.777404517475623
11,24,6.75000000000001e-07,-2.925e-06,2.75e-07,1.75e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.474212728604619
11,25,6.75000000000001e-07,-2.475e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.371232442245173
11,26,6.75000000000001e-07,-2.025e-06,2.75e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.125e-07,6.3e-07,0.528697928783145
11,27,6.75000000000001e-07,-1.575e-06,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.520240190222557
11,28,6.75000000000001e-07,-1.125e-06,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.603708760973227
11,29,6.75000000000001e-07,-6.74999999999999e-07,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.286101696632383
11,30,6.75000000000001e-07,-2.25e-07,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.234832483375139
11,31,6.75000000000001e-07,2.25e-07,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.0892688183784645
11,32,6.75000000000001e-07,6.74999999999999e-07,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.510688210519191
11,33,6.75000000000001e-07,1.125e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.523495373483644
11,34,6.75000000000001e-07,1.575e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.443268542833736
11,35,6.75000000000001e-07,2.025e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.527946883994383
11,36,6.75000000000001e-07,2.475e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.582546505618644
11,37,6.75000000000001e-07,2.925e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.680168235291958
11,38,6.75000000000001e-07,3.375e-06,2e-07,1.8e-07,1.1e-07,2.25e-07,2e-07,7.25e-08,6.3e-07,0.92479240094773
11,39,6.75000000000001e-07,3.825e-06,2e-07,1.8e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,1.22820599529233
11,40,6.75000000000001e-07,4.275e-06,3e-07,1.7e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,1.9166467094722
11,41,6.75000000000001e-07,4.725e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,1.6550621603606
11,42,6.75000000000001e-07,5.175e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.506939034698287
11,43,6.75000000000001e-07,5.625e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.108235493605858
11,44,6.75000000000001e-07,6.075e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.591587769686491
11,45,6.75000000000001e-07,6.525e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.170556798085518
11,46,6.75000000000001e-07,6.975e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.224340652791234
11,47,6.75000000000001e-07,7.425e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.278016847885745
11,48,6.75000000000001e-07,7.875e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.432610805416765
11,49,6.75000000000001e-07,8.325e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.0813671081190655
11,50,6.75000000000001e-07,8.775e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.249448157235025
11,51,6.75000000000001e-07,9.225e-06,2.5e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,9.75e-08,6.3e-07,0.174373341836581
11,52,6.75000000000001e-07,9.675e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.45747764592382
11,53,6.75000000000001e-07,1.0125e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,1.08869939119055
11,54,6.75000000000001e-07,1.0575e-05,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.24661521994202
11,55,6.75000000000001e-07,1.1025e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.404563352518472
11,56,6.75000000000001e-07,1.1475e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,1.33014839970452
11,57,6.75000000000001e-07,1.1925e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.191503033690795
11,58,6.75000000000001e-07,1.2375e-05,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.488980567414396
11,59,6.75000000000001e-07,1.2825e-05,2.75e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.225e-07,6.3e-07,0.575600304743771
11,60,6.75000000000001e-07,1.3275e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.135475164102393
12,1,2.025e-06,-1.3275e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.0921194864188953
12,2,2.025e-06,-1.2825e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.400929019357016
12,3,2.025e-06,-1.2375e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0983227181928469
12,4,2.025e-06,-1.1925e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.197242311603177
12,5,2.025e-06,-1.1475e-05,2.75e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.0798370423221421
12,6,2.025e-06,-1.1025e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.146208279879237
12,7,2.025e-06,-1.0575e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.43480095972408
12,8,2.025e-06,-1.0125e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.13431883299787
12,9,2.025e-06,-9.675e-06,2e-07,1.8e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,1.13925642832916
12,10,2.025e-06,-9.225e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.656988406946686
12,11,2.025e-06,-8.775e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.273060227385502
12,12,2.025e-06,-8.325e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.165694365719044
12,13,2.025e-06,-7.875e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.356659175725352
12,14,2.025e-06,-7.425e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.579832135864308
12,15,2.025e-06,-6.975e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.0800642057253381
12,16,2.025e-06,-6.525e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.143315923950691
12,17,2.025e-06,-6.075e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.146960812193591
12,18,2.025e-06,-5.625e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.141998771542537
12,19,2.025e-06,-5.175e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.180237766559685
12,20,2.025e-06,-4.725e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.248678857006817
12,21,2.025e-06,-4.275e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.0872885221969627
12,22,2.025e-06,-3.825e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.0764787042954742
12,23,2.025e-06,-3.375e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.562273893280324
12,24,2.025e-06,-2.925e-06,2.25e-07,1.7e-07,1.2e-07,2e-07,2e-07,8.25e-08,6.3e-07,1.18343898383585
12,25,2.025e-06,-2.475e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.797780352459411
12,26,2.025e-06,-2.025e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.458738546927925
12,27,2.025e-06,-1.575e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.256373105173959
12,28,2.025e-06,-1.125e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.11167127822637
12,29,2.025e-06,-6.74999999999999e-07,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.0809567206709971
12,30,2.025e-06,-2.25e-07,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.135397191379876
12,31,2.025e-06,2.25e-07,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.143049374132827
12,32,2.025e-06,6.74999999999999e-07,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.212810389691756
12,33,2.025e-06,1.125e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.442480235267745
12,34,2.025e-06,1.575e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.26841006680677
12,35,2.025e-06,2.025e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.393666032539396
12,36,2.025e-06,2.475e-06,2e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,8.5e-08,6.3e-07,0.615298291731546
12,37,2.025e-06,2.925e-06,2e-07,1.8e-07,1.1e-07,2.25e-07,2e-07,7.25e-08,6.3e-07,0.714563132923186
12,38,2.025e-06,3.375e-06,2e-07,1.8e-07,1.1e-07,2.25e-07,2e-07,7.25e-08,6.3e-07,0.944521591807599
12,39,2.025e-06,3.825e-06,3e-07,1.7e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,1.31579842210771
12,40,2.025e-06,4.275e-06,2.25e-07,1.7e-07,1.2e-07,1.5e-07,2e-07,5.75e-08,6.3e-07,1.77463881280497
12,41,2.025e-06,4.725e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,1.10399391777734
12,42,2.025e-06,5.175e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.320929179505453
12,43,2.025e-06,5.625e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.345998589216155
12,44,2.025e-06,6.075e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.336766411568449
12,45,2.025e-06,6.525e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.0671055341486311
12,46,2.025e-06,6.975e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.524750804350535
12,47,2.025e-06,7.425e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.198958049547175
12,48,2.025e-06,7.875e-06,2.25e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.075e-07,6.3e-07,0.701736304972805
12,49,2.025e-06,8.325e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.0213041752895692
12,50,2.025e-06,8.775e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.421665135585219
12,51,2.025e-06,9.225e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.058254444610288
12,52,2.025e-06,9.675e-06,2.75e-07,1.75e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.71806834621137
12,53,2.025e-06,1.0125e-05,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.645091281936152
12,54,2.025e-06,1.0575e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.163899003529391
12,55,2.025e-06,1.1025e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.765249606130991
12,56,2.025e-06,1.1475e-05,2.25e-07,1.7e-07,1.2e-07,1.5e-07,2e-07,5.75e-08,6.3e-07,1.16021308095462
12,57,2.025e-06,1.1925e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.0741356504431114
12,58,2.025e-06,1.2375e-05,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.487346126590012
12,59,2.025e-06,1.2825e-05,2.75e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.225e-07,6.3e-07,0.730809082647333
12,60,2.025e-06,1.3275e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.294821641083974
13,1,3.375e-06,-1.3275e-05,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.101827112842095
13,2,3.375e-06,-1.2825e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.043248113873039
13,3,3.375e-06,-1.2375e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.114903076061773
13,4,3.375e-06,-1.1925e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0601809700035405
13,5,3.375e-06,-1.1475e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.220049259969638
13,6,3.375e-06,-1.1025e-05,2e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,3.5e-08,6.3e-07,0.0209151951033492
13,7,3.375e-06,-1.0575e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.289338052678425
13,8,3.375e-06,-1.0125e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.412986791855086
13,9,3.375e-06,-9.675e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.00716654993796
13,10,3.375e-06,-9.225e-06,2e-07,1.8e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,1.15787913431395
13,11,3.375e-06,-8.775e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.651116472582308
13,12,3.375e-06,-8.325e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.303964936292893
13,13,3.375e-06,-7.875e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.261395683291568
13,14,3.375e-06,-7.425e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.28227808615044
13,15,3.375e-06,-6.975e-06,2.5e-07,1.75e-07,1e-07,2.25e-07,2e-07,8.75e-08,6.3e-07,0.526647586737586
13,16,3.375e-06,-6.525e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.131829146391482
13,17,3.375e-06,-6.075e-06,2.5e-07,1.7e-07,1.2e-07,2e-07,2e-07,9.5e-08,6.3e-07,0.180796745797676
13,18,3.375e-06,-5.625e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.0381051662001754
13,19,3.375e-06,-5.175e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0469369109223051
13,20,3.375e-06,-4.725e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.185190741704332
13,21,3.375e-06,-4.275e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.166119604378606
13,22,3.375e-06,-3.825e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.228662888745286
13,23,3.375e-06,-3.375e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.0456683876126225
13,24,3.375e-06,-2.925e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.108644504107193
13,25,3.375e-06,-2.475e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.118444389137625
13,26,3.375e-06,-2.025e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.305941369134967
13,27,3.375e-06,-1.575e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.564402325835535
13,28,3.375e-06,-1.125e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.80920369171522
13,29,3.375e-06,-6.74999999999999e-07,2e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,8.5e-08,6.3e-07,0.848714976433427
13,30,3.375e-06,-2.25e-07,2e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,8.5e-08,6.3e-07,0.738366608414317
13,31,3.375e-06,2.25e-07,2e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,8.5e-08,6.3e-07,0.63904849519645
13,32,3.375e-06,6.74999999999999e-07,2e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,8.5e-08,6.3e-07,0.59009047060234
13,33,3.375e-06,1.125e-06,2e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,8.5e-08,6.3e-07,0.655290547914141
13,34,3.375e-06,1.575e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.746555046513268
13,35,3.375e-06,2.025e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.573657181457344
13,36,3.375e-06,2.475e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.632078849712422
13,37,3.375e-06,2.925e-06,3e-07,1.7e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.935471766100876
13,38,3.375e-06,3.375e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,1.41914118583323
13,39,3.375e-06,3.825e-06,2.25e-07,1.7e-07,1.2e-07,1.5e-07,2e-07,5.75e-08,6.3e-07,1.18109288548204
13,40,3.375e-06,4.275e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.882949251745071
